Country,Year,tree_cover_loss_ha,tree_cover_loss_from_fires_ha
BEN,2016,2015.977818,0.68670124
BGD,2016,21196.22802,21.82100017
BGR,2016,7394.538858,214.4090627
BHS,2016,3136.084655,1957.217036
BIH,2016,2307.979526,155.9085448
BLR,2016,90486.83569,4850.862033
BLZ,2016,20510.70581,4592.83244
BOL,2016,470600.8214,111333.0607
BRA,2016,5378844.035,2377405.102
BRB,2016,14.31625899,0
BRN,2016,2572.584128,934.5565506
BTN,2016,1962.952323,155.3953355
BWA,2016,0.727647686,0
CAF,2016,51151.99412,10562.10967
CAN,2016,2084425.675,1052494.748
CHE,2016,1678.990099,5.620517256
CHL,2016,113904.3938,9231.370189
CHN,2016,718689.1052,21560.77142
CIV,2016,220972.5684,396.3467942
CMR,2016,116619.23,825.0297002
COD,2016,1381278.349,55990.81429
COG,2016,114303.4895,34614.08044
COL,2016,290956.3058,49333.12096
COM,2016,124.3647881,0.75242768
CRI,2016,13791.39424,1406.008998
CUB,2016,74052.69806,3385.666003
CUW,2016,2.40785431,0.075250778
CYM,2016,70.06050036,4.786812733
CYP,2016,568.9153941,556.66193
CZE,2016,22808.49165,50.75329196
DEU,2016,26877.0592,169.153488
DMA,2016,7.123976756,0.741732042
DNK,2016,4656.34052,27.62010406
DOM,2016,24907.40484,4560.714728
DZA,2016,8011.483779,0
ECU,2016,44042.95668,3389.381669
EGY,2016,36.72802966,0
ESP,2016,107562.3649,20707.00578
EST,2016,36334.86698,106.6170436
ETH,2016,19581.64311,60.22302561
FIN,2016,240428.3853,1877.004568
FJI,2016,8372.994077,881.7713562
FRA,2016,60768.46951,1980.034439
GAB,2016,32150.61792,301.3075757
GBR,2016,28808.24699,293.3020931
GEO,2016,523.4219911,37.88381742
GHA,2016,119244.5618,3640.76764
GIN,2016,216012.2655,547.2329656
GLP,2016,70.02423404,1.036473616
GMB,2016,5.170541242,0
GNB,2016,16120.14553,3.543455504
GNQ,2016,9544.934007,41.83574905
GRC,2016,6034.199903,3289.455944
GRD,2016,59.44976266,0.376168037
GTM,2016,178396.804,53340.68002
GUF,2016,6127.211342,464.9504799
GUY,2016,26512.13671,9892.960275
HKG,2016,43.04229534,1.496423381
HND,2016,188442.8673,41476.31998
HRV,2016,5372.963121,151.3487951
HTI,2016,17267.08006,1742.007068
HUN,2016,14020.675,95.0095735
IDN,2016,2422071.537,729188.5072
IMN,2016,17.57841298,0.272443779
IND,2016,175362.3446,1143.756259
IRL,2016,9388.156921,77.0146175
IRN,2016,2.407965007,0.430524538
IRQ,2016,0.491736271,0.061467763
ISR,2016,64.87129809,3.242381234
ITA,2016,24721.59098,2728.670467
JAM,2016,1991.389667,421.2899819
JPN,2016,54993.73162,51.9239316
KAZ,2016,1288.550612,184.6068194
KEN,2016,19048.30696,96.36534446
KGZ,2016,11.52477709,4.107038169
KHM,2016,182417.9536,1111.74489
KNA,2016,8.388895962,0
KOR,2016,22537.65417,0
LAO,2016,388035.2544,858.7630904
LBN,2016,266.2743406,41.5094986
LBR,2016,168585.9701,1535.481739
LBY,2016,0.519489631,0
LCA,2016,107.1703849,0.672532842
LIE,2016,5.163633093,0
LKA,2016,17490.12522,244.3353174
LSO,2016,15.3432299,0.26813038
LTU,2016,25531.68712,131.6877553
LUX,2016,520.6800895,8.334169525
LVA,2016,44945.46223,134.4078088
MAR,2016,2041.202567,0
MDA,2016,833.480387,3.941949312
MDG,2016,383655.625,18799.94849
MEX,2016,274182.5821,43025.82928
MKD,2016,1496.476601,51.96684617
MLI,2016,204.828311,0
MMR,2016,362552.3886,1919.194791
MNE,2016,1119.526833,106.5695688
MNG,2016,4142.11333,3315.526581
MOZ,2016,250552.8122,4615.501477
MSR,2016,6.268593425,0
MTQ,2016,26.05926788,0.298146309
MWI,2016,13509.33156,84.90837794
MYS,2016,565249.1818,20403.62049
MYT,2016,83.46931421,0
NAM,2016,1.320688188,0
NCL,2016,1323.908593,671.1928655
NGA,2016,72189.38697,198.3162438
NIC,2016,142443.7488,11940.30445
NLD,2016,1406.638251,20.68283861
NOR,2016,60081.68603,507.7001273
NPL,2016,998.5134169,91.84293601
NZL,2016,80358.60654,3900.898074
PAN,2016,17316.70324,3014.390611
PER,2016,230961.6289,18996.16834
PHL,2016,129109.7071,2947.79648
PNG,2016,177925.927,48662.93019
POL,2016,86510.33713,376.4348952
PRI,2016,599.274683,10.24705198
PRK,2016,11509.25396,1590.400025
PRT,2016,94646.72429,34808.63987
PRY,2016,319823.3132,10335.56788
PSE,2016,0,0
REU,2016,7.404617179,0
ROU,2016,23045.15408,324.5661312
RUS,2016,5051685.723,3712802.713
RWA,2016,2777.671918,2.229561972
SDN,2016,26.67710691,0.152005002
SEN,2016,254.5573539,0
SGP,2016,154.359628,2.307413402
SLB,2016,17992.75599,970.6120378
SLE,2016,177686.7568,473.360852
SLV,2016,5743.541114,601.4050194
SOM,2016,86.37904766,0.384521239
SRB,2016,4676.280416,195.8312829
SSD,2016,4067.781885,13.72119083
SUR,2016,16877.59638,2401.419583
SVK,2016,16942.84433,68.93422257
SVN,2016,5394.618919,5.038062113
SWE,2016,310348.3257,1558.765781
SWZ,2016,4801.902607,49.05008885
SXM,2016,0.29296523,0
SYR,2016,1812.673701,998.2774202
TCA,2016,18.88706691,0.714954111
TCD,2016,3165.963229,6.246185805
TGO,2016,3463.788823,12.60217904
THA,2016,171638.6155,921.585875
TKM,2016,0.059443912,0.059443912
TLS,2016,1296.46727,52.51188573
TTO,2016,1351.196137,16.35388407
TUN,2016,1454.956106,0
TUR,2016,25633.04773,1809.278034
TWN,2016,3322.02311,38.92888166
TZA,2016,152854.2293,317.8695117
UGA,2016,67486.04452,1.538350379
UKR,2016,106760.5108,14490.52535
URY,2016,23688.34861,329.3932699
USA,2016,2263608.047,590784.0231
VCT,2016,16.03810072,1.724378713
VEN,2016,207335.8249,97725.15243
VGB,2016,2.850242975,0
VIR,2016,8.64897168,1.46740939
VNM,2016,353446.0207,3269.746691
VUT,2016,1340.674312,161.3483948
XAD,2016,8.644499366,0
XKO,2016,912.2313166,43.23886015
XNC,2016,21.97465567,0.063225011
ZAF,2016,73546.06795,6850.322887
ZMB,2016,141637.1995,8016.946106
ZWE,2016,10955.48063,545.9442926
AGO,2017,280456.3211,1260.147907
AIA,2017,1.170810984,0.146374842
ALA,2017,735.1438004,5.364691337
ALB,2017,1689.025033,1027.69396
AND,2017,3.422160395,0
ARG,2017,233919.6778,25341.9549
ARM,2017,41.74731802,18.08935618
ATG,2017,71.8984098,10.05946425
AUS,2017,236876.4576,114605.4408
AUT,2017,18405.68973,53.84470417
AZE,2017,80.10105221,32.66274384
BDI,2017,1775.192777,0.307207953
BEL,2017,4137.322686,51.88317619
BEN,2017,2238.446401,0.228794871
BGD,2017,28376.54723,42.38477494
BGR,2017,7687.856635,412.2520235
BHS,2017,3703.936227,1923.193634
BIH,2017,1339.314768,129.1856059
BLM,2017,0.073301768,0
BLR,2017,78767.08866,625.6217894
BLZ,2017,16366.2743,2836.409134
BOL,2017,463194.4714,100994.7966
BRA,2017,4519833.171,1473462.373
BRB,2017,15.81409675,0.074953641
BRN,2017,944.7101789,39.48951412
BTN,2017,1972.244379,412.6470093
BWA,2017,1.157179653,0
CAF,2017,63910.17759,2245.396176
CAN,2017,2559736.04,1457889.465
CHE,2017,2542.414851,22.20314595
CHL,2017,214837.4809,67638.0939
CHN,2017,644239.3396,20136.52856
CIV,2017,356809.1428,192.0075817
CMR,2017,187281.052,638.4539261
COD,2017,1467956.658,33757.66292
COG,2017,63874.77359,2086.210982
COL,2017,424870.2839,31505.60452
COM,2017,307.943215,2.63361219
CRI,2017,22095.55522,3082.365514
CUB,2017,76813.80059,43923.25346
CUW,2017,0.827410256,0.075274406
CYM,2017,73.62158437,0
CYP,2017,437.2696528,381.3656145
CZE,2017,26511.92283,22.55225316
DEU,2017,33000.27868,255.1078707
DMA,2017,23291.20987,917.2975039
DNK,2017,4360.353966,66.29538666
DOM,2017,27062.92509,2475.042402
DZA,2017,45978.5551,0
ECU,2017,71107.7558,6014.535407
EGY,2017,58.43038359,0
ESP,2017,98458.97696,35878.79542
EST,2017,38856.65723,160.8439894
ETH,2017,35403.50583,58.03541357
FIN,2017,336198.6682,2591.702154
FJI,2017,3091.618999,203.2164167
FRA,2017,69249.04325,5856.670052
GAB,2017,38643.85552,361.0105187
GBR,2017,23041.72585,318.5288909
GEO,2017,207.8981654,51.62802998
GHA,2017,115285.965,44.82555288
GIN,2017,231588.0209,381.7361542
GLP,2017,60.45295036,2.071876345
GMB,2017,8.093337744,0
GNB,2017,16436.50458,7.998454403
GNQ,2017,11937.94593,66.43915253
GRC,2017,8906.940785,5445.879071
GRD,2017,28.15271755,5.721316289
GTM,2017,79731.60582,7592.244055
GUF,2017,4144.336965,487.6343844
GUY,2017,19433.66403,2053.502419
HKG,2017,91.72549676,8.410626504
HND,2017,113473.7329,14763.6227
HRV,2017,5846.534456,502.7902075
HTI,2017,5498.831192,542.118498
HUN,2017,14108.81691,25.33147851
IDN,2017,1300719.376,51994.06766
IMN,2017,18.11718344,0.408708586
IND,2017,189420.9659,1687.737119
IRL,2017,6128.753456,104.6483119
IRN,2017,109.9140751,20.22674681
IRQ,2017,0.983445182,0
ISR,2017,99.54904099,38.75093026
ITA,2017,34095.34985,9251.520232
JAM,2017,2200.054601,93.45507021
JEY,2017,1.468310967,0.050633881
JOR,2017,0.980525455,0.915333453
JPN,2017,47612.4598,139.4765655
KAZ,2017,975.1769846,248.2438281
KEN,2017,22163.38815,177.7776021
KGZ,2017,55.75207341,26.9395078
KHM,2017,118333.2675,994.8176733
KNA,2017,3.678442645,0.367927799
KOR,2017,20758.71222,0
LAO,2017,349136.6257,422.5988653
LBN,2017,288.2091885,45.94587938
LBR,2017,203292.0351,991.3987945
LBY,2017,10.45294938,0
LCA,2017,83.5570397,1.420176848
LIE,2017,4.057775238,0
LKA,2017,13066.09839,57.97080945
LSO,2017,7.805554621,0
LTU,2017,25803.69264,155.555703
LUX,2017,412.6665366,4.248704036
LVA,2017,47085.22204,237.5683822
MAC,2017,3.998465319,0
MAF,2017,4.174208933,0.292927105
MAR,2017,2366.567119,0
MDA,2017,1092.37954,12.83166495
MDG,2017,510356.8561,36332.85357
MEX,2017,298787.5381,47014.92793
MKD,2017,1144.614197,202.9558068
MLI,2017,331.9850058,0
MLT,2017,0.125192663,0
MMR,2017,341844.6955,1902.540757
MNE,2017,1268.97162,672.158599
MNG,2017,25238.39889,24447.43034
MOZ,2017,359011.1368,3202.772708
MSR,2017,0.147514837,0
MTQ,2017,115.6933339,0.744811447
MWI,2017,15307.69408,89.85391228
MYS,2017,483416.1086,8649.124875
MYT,2017,44.36385522,0.150196312
NAM,2017,1.833584392,0
NCL,2017,1159.780569,352.9107401
NGA,2017,171045.4466,633.4658424
NIC,2017,211681.2541,11604.47933
NLD,2017,1333.202916,34.64740643
NOR,2017,57916.60368,672.9076814
NPL,2017,2394.083932,520.3659865
NZL,2017,74883.5155,1898.893664
PAK,2017,190.2467412,145.1829584
PAN,2017,30878.79188,1581.415608
PER,2017,303280.5197,39749.3703
PHL,2017,114280.5978,2056.830201
PNG,2017,117509.2545,4117.083537
POL,2017,96251.7538,369.5449458
PRI,2017,56205.35066,2974.634881
PRK,2017,8522.738368,602.2423963
PRT,2017,173894.8079,130530.4278
PRY,2017,360058.4073,52331.38793
PSE,2017,1.702968781,0.26194267
ROU,2017,19187.03312,29.99003367
RUS,2017,5288940.641,3374535.018
RWA,2017,2728.818306,1.460956312
SDN,2017,74.64733217,0
SEN,2017,391.7954827,0
SGP,2017,262.6503472,0.615291389
SLB,2017,19761.3858,831.6678896
SLE,2017,232752.748,1090.348909
SLV,2017,4745.634265,389.741077
SMR,2017,0.055721525,0
SOM,2017,304.8967333,2.615577001
SRB,2017,3570.642009,59.83739327
SSD,2017,6856.227015,12.34689735
SUR,2017,18018.47528,2387.979538
SVK,2017,14213.00815,41.76519621
SVN,2017,4891.962533,14.33544743
SWE,2017,331217.2251,2074.726335
SWZ,2017,6376.503672,373.7959893
SXM,2017,4.540947524,0
SYR,2017,2146.569604,938.177882
TCA,2017,32.83492385,2.789956344
TCD,2017,6765.138654,8.990730418
TGO,2017,7186.209751,2.135118354
THA,2017,196456.5063,479.8671413
TJK,2017,0.121153872,0
TKM,2017,0.061047255,0
TLS,2017,1713.243284,57.00217168
TTO,2017,739.1110298,8.924045741
TUN,2017,8525.836503,0
TUR,2017,33901.12336,3665.520657
TWN,2017,2584.120536,18.77027729
TZA,2017,194875.8611,832.4571929
UGA,2017,116902.4545,12.14676903
UKR,2017,85860.91492,1981.496553
URY,2017,21859.3474,745.1949282
USA,2017,2311015.709,507491.7927
UZB,2017,1.694133047,0.175470268
VCT,2017,30.79835,0.374752494
VEN,2017,166982.302,13171.54553
VGB,2017,229.3625617,31.19965173
VIR,2017,1126.425149,76.14182394
VNM,2017,286940.2922,1860.637471
VUT,2017,436.0919411,93.35584679
XAD,2017,1.334820453,0
XCA,2017,6.909046848,0.753708947
XKO,2017,626.36211,20.08789076
XNC,2017,27.65782827,0.063090309
ZAF,2017,94055.92503,20482.20979
ZMB,2017,162681.4736,587.7367357
ZWE,2017,25978.30455,444.7718624
ABW,2018,0.300630886,0
AFG,2018,25.70584525,19.02402075
AGO,2018,242552.4974,962.8725103
AIA,2018,0.219474815,0
ALA,2018,619.7066888,0.965514172
ALB,2018,2048.769228,756.7799375
AND,2018,14.88821363,1.254312003
ARG,2018,172958.0946,7737.716501
ARM,2018,5.902521853,0.878453287
ATG,2018,162.814606,25.67396072
AUS,2018,250750.6987,151099.1159
AUT,2018,26310.09294,15.85744519
AZE,2018,75.32863976,17.38960108
BDI,2018,2874.575195,1.76688058
BEL,2018,4630.608123,34.23598857
BEN,2018,1825.970808,0.07647595
BES,2018,0.440779272,0
BGD,2018,19342.87285,25.26669135
BGR,2018,9753.980071,181.3994912
BHS,2018,913.7490764,461.7212321
BIH,2018,2673.670805,201.7439083
BLR,2018,87446.57021,736.1021037
BLZ,2018,11163.66632,1263.934553
BOL,2018,301855.8181,31188.86972
BRA,2018,2948462.08,554458.6852
BRB,2018,22.63424415,0
BRN,2018,806.6344308,40.94043424
BTN,2018,1240.06449,353.4808798
BWA,2018,2.624943873,0
CAF,2018,40912.99304,695.6672067
CAN,2018,2142937.381,1172439.952
CHE,2018,3134.386775,6.827411958
CHL,2018,76897.64,4091.845255
CHN,2018,569452.9736,19272.6598
CIV,2018,323959.0198,307.4844206
CMR,2018,120813.9643,200.9478584
COD,2018,1373807.412,39523.71464
COG,2018,62697.90587,3087.734467
COL,2018,352434.0103,27199.54804
COM,2018,218.1590353,5.039464205
CPV,2018,10.8567903,0
CRI,2018,12337.85887,919.6683342
CUB,2018,14955.10307,5017.579562
CUW,2018,0.752223887,0
CYM,2018,42.38853785,9.2127571
CYP,2018,32.45037143,20.29343655
CZE,2018,39206.38918,5.747227687
DEU,2018,52237.22546,92.19142875
DMA,2018,778.5652048,74.95884615
DNK,2018,3161.625253,14.51824986
DOM,2018,13970.42863,782.703628
DZA,2018,5763.909736,0
ECU,2018,38709.38273,3233.344819
EGY,2018,62.7381515,0
ESP,2018,119649.0023,19182.4351
EST,2018,40038.15893,125.5057119
ETH,2018,18894.24322,27.57491048
FIN,2018,269954.7992,447.3843664
FJI,2018,1366.935363,139.4786071
FRA,2018,69201.43579,2657.349593
GAB,2018,26788.05632,411.7701412
GBR,2018,26251.4669,111.8795151
GEO,2018,300.04916,84.6601173
GGY,2018,0.100725244,0
GHA,2018,151445.5949,21.56625693
GIN,2018,182895.3566,209.9536601
GLP,2018,100.8985828,5.105628812
GMB,2018,6.145941941,0
GNB,2018,14394.17076,3.543331973
GNQ,2018,7823.437087,21.52978346
GRC,2018,7122.192618,2955.101237
GRD,2018,109.8081576,2.182372349
GTM,2018,71160.90214,7307.394949
GUF,2018,3738.711204,370.9292337
GUY,2018,11760.82238,1302.626296
HKG,2018,156.1794881,47.38041206
HND,2018,76254.10504,8578.363457
HRV,2018,8285.340238,397.624823
HTI,2018,4131.551805,259.5069123
HUN,2018,13798.78104,13.22589952
IDN,2018,1218732.516,54520.62978
IMN,2018,11.83651862,0.363225617
IND,2018,132232.993,966.1183527
IRL,2018,8380.343071,65.99307501
IRN,2018,67.98958789,43.89426123
ISR,2018,39.65515358,2.78702737
ITA,2018,38843.51052,4676.794358
JAM,2018,2232.636115,106.0181294
JEY,2018,0.050615393,0
JPN,2018,50506.94951,54.53157476
KAZ,2018,1138.887815,356.3227853
KEN,2018,15908.41524,101.578242
KGZ,2018,17.37103547,16.2779694
KHM,2018,113205.2283,596.7460703
KNA,2018,4.854615695,0.147174266
KOR,2018,21850.01308,0
LAO,2018,294666.2512,464.4645706
LBN,2018,255.7411684,37.96685572
LBR,2018,204932.5448,855.9949562
LBY,2018,2.922318866,0
LCA,2018,33.7801534,2.765462193
LIE,2018,6.535024898,0
LKA,2018,13160.93808,194.217407
LSO,2018,7.72213771,0
LTU,2018,19749.62219,38.0954832
LUX,2018,457.7822997,0.399338502
LVA,2018,46923.47807,468.9426723
MAC,2018,0.856829927,0
MAR,2018,2078.081118,0
MDA,2018,861.5862956,8.894692724
MDG,2018,366619.9362,21259.74411
MEX,2018,267150.7211,37263.82798
MKD,2018,1542.931313,227.7535866
MLI,2018,298.7991858,0
MMR,2018,278708.797,964.1490019
MNE,2018,1652.242791,320.8004137
MNG,2018,9224.6366,7906.791625
MOZ,2018,172397.9818,1473.090703
MSR,2018,9.44280537,0.442632631
MTQ,2018,51.24024817,0.670667069
MWI,2018,15487.12801,32.39797061
MYS,2018,437984.518,6229.943055
MYT,2018,72.5835049,1.351160678
NAM,2018,7.933151081,0
NCL,2018,3069.441072,1933.455582
NGA,2018,119822.4568,121.1112554
NIC,2018,71374.94319,4518.331638
NLD,2018,1271.228541,18.48761678
NOR,2018,59219.62514,479.3051593
NPL,2018,1672.116611,107.5495003
NZL,2018,79228.40057,1909.708402
PAK,2018,75.56168923,29.82709377
PAN,2018,27960.87249,1993.812692
PER,2018,211726.0289,13422.88339
PHL,2018,70533.57132,1687.66192
PLW,2018,3.891266192,0.45773253
PNG,2018,117935.0274,3537.088679
POL,2018,96845.84624,220.0104285
PRI,2018,1227.879928,224.9019192
PRK,2018,7691.718378,1028.522238
PRT,2018,97436.8978,39353.89352
PRY,2018,258779.6618,3761.396452
PSE,2018,2.027687645,0.130380283
ROU,2018,18974.17755,58.45724025
RUS,2018,5560430.925,3589240.381
RWA,2018,4290.998467,8.996119146
SDN,2018,16.11576282,0
SEN,2018,300.9440968,0.150379366
SGP,2018,289.0268305,2.768752579
SLB,2018,17825.00856,609.7360736
SLE,2018,188217.4391,528.9749503
SLV,2018,2703.646446,239.0872556
SMR,2018,0.223145016,0
SOM,2018,43.96594224,1.284594368
SPM,2018,0.212278504,0
SRB,2018,3966.438141,58.27132656
SSD,2018,2640.938053,3.832480288
SUR,2018,19000.90115,2090.743827
SVK,2018,17698.55092,42.72326724
SVN,2018,8236.427725,13.52632281
SWE,2018,290151.4135,3882.813432
SWZ,2018,1919.918787,23.7198198
SYR,2018,903.4288939,291.0783222
TCA,2018,36.12955169,8.583615163
TCD,2018,6931.783337,3.959277062
TGO,2018,6783.649723,0.381205215
THA,2018,133532.581,113.6592252
TJK,2018,0.180054465,0
TLS,2018,1243.598911,45.45158092
TTO,2018,947.239562,15.42443835
TUN,2018,902.6703476,0
TUR,2018,35668.33084,1756.867305
TWN,2018,1901.450375,7.764224613
TZA,2018,171708.2164,376.9783218
UGA,2018,86229.84192,7.14315354
UKR,2018,74423.4317,1942.816618
URY,2018,19527.97031,447.4973497
USA,2018,2092115.608,536923.856
UZB,2018,0.466104254,0
VCT,2018,17.01207724,0.749417315
VEN,2018,112107.3177,16934.021
VGB,2018,6.212367641,1.608002234
VIR,2018,45.3920002,6.288923025
VNM,2018,225154.8913,1565.432036
VUT,2018,1031.350335,58.18877874
XAD,2018,0.826368698,0
XCA,2018,0.436154591,0
XKO,2018,593.8940512,17.6668932
XNC,2018,17.554006,0
ZAF,2018,63666.7538,7830.701435
ZMB,2018,143944.2281,387.1071696
ZWE,2018,6557.176513,30.42392564
AFG,2019,17.11506676,11.58490778
AGO,2019,175098.3702,749.5959913
ALA,2019,2361.289576,1.931752701
ALB,2019,1074.144611,321.6245677
AND,2019,8.039982793,0
ARG,2019,145444.2708,8499.332068
ARM,2019,0.706427594,0.119992879
ATG,2019,23.41031011,6.552173266
AUS,2019,1661547.603,1526819.098
AUT,2019,33642.4308,33.2818697
AZE,2019,11.94976343,1.8774009
BDI,2019,2386.329928,0
BEL,2019,5577.118213,46.10589411
BEN,2019,774.9856745,0.076479544
BES,2019,1.542565227,0
BGD,2019,22078.75979,26.92801709
BGR,2019,4125.248048,39.97802418
BHS,2019,1557.773563,504.0445751
BIH,2019,1232.210397,54.07554297
BLR,2019,75048.52508,2339.100988
BLZ,2019,18372.6361,4319.98582
BOL,2019,852089.8685,499375.0506
BRA,2019,2696748.799,448167.8802
BRB,2019,53.66338849,0.07495095
BRN,2019,1168.534273,168.1505102
BTN,2019,819.5852354,64.92061673
BWA,2019,0.072190667,0
CAF,2019,49026.38682,1557.766709
CAN,2019,2175715.827,1247193.307
CHE,2019,3518.709266,17.01459238
CHL,2019,78735.4683,8083.459437
CHN,2019,496972.4354,25545.14776
CIV,2019,241629.1532,101.7837068
CMR,2019,121800.9687,358.4459926
COD,2019,1220177.453,31411.21365
COG,2019,73758.07856,2709.781747
COL,2019,268409.8814,30602.93794
COM,2019,280.497285,13.18636
CPV,2019,0.074335383,0
CRI,2019,11485.67713,1253.100854
CUB,2019,7463.608391,492.8862443
CUW,2019,2.181803208,0
CYM,2019,10.7603673,1.308834082
CYP,2019,43.45628982,10.07214031
CZE,2019,73295.19926,48.63542075
DEU,2019,108232.5108,848.8707152
DMA,2019,58.70914487,21.74578721
DNK,2019,9180.333627,61.47053029
DOM,2019,14930.83819,1787.96256
DZA,2019,6291.288202,0
ECU,2019,35645.82687,2993.414044
EGY,2019,20.90405681,0
ESP,2019,71021.86483,7617.119273
EST,2019,45916.92433,124.897826
ETH,2019,25582.39839,30.07227436
FIN,2019,289910.399,659.5057097
FJI,2019,1455.840479,23.40574604
FRA,2019,81304.16864,3297.768365
GAB,2019,28561.01882,673.1469056
GBR,2019,28376.64374,215.8235905
GEO,2019,166.186344,1.764258214
GGY,2019,0.150410563,0
GHA,2019,88256.57866,13.68503664
GIN,2019,193690.009,238.9906901
GLP,2019,70.26019323,5.84245826
GMB,2019,20.08557126,0
GNB,2019,15622.80369,12.06752777
GNQ,2019,9526.171885,10.45821221
GRC,2019,7604.301812,3282.185448
GRD,2019,21.06297714,1.353389832
GTM,2019,90198.05534,21909.93829
GUF,2019,3297.925826,338.3373502
GUY,2019,22324.42422,7112.29451
HKG,2019,24.57831574,1.139640253
HND,2019,81416.2314,12571.16339
HRV,2019,5977.626809,52.54486197
HTI,2019,4395.440811,218.3337748
HUN,2019,14397.95479,6.617058915
IDN,2019,1176884.144,92147.38726
IMN,2019,19.70500851,2.272608032
IND,2019,121154.4372,1003.191522
IRL,2019,10370.41353,36.64170759
IRN,2019,144.056465,89.40466743
IRQ,2019,0.062097214,0
ISR,2019,54.3579229,0
ITA,2019,59704.92033,1785.72169
JAM,2019,2292.155806,98.85768371
JOR,2019,0.587364468,0.261115083
JPN,2019,51380.58321,10.68228666
KAZ,2019,1281.725584,221.4928457
KEN,2019,15950.24492,138.5850548
KGZ,2019,15.72676643,13.72563556
KHM,2019,143306.852,834.8031203
KNA,2019,8.903363912,0.367726707
KOR,2019,20731.59932,0
LAO,2019,364709.5483,479.9247523
LBN,2019,389.8077873,86.66475005
LBR,2019,171765.1598,1116.369726
LBY,2019,2.144342642,0
LCA,2019,21.89532865,0.74715781
LIE,2019,11.54441022,0.052762957
LKA,2019,10306.91388,111.9374171
LSO,2019,10.20990834,0
LTU,2019,24565.24756,56.80018134
LUX,2019,509.1976551,4.442310524
LVA,2019,57402.97054,335.9383759
MAC,2019,2.713134767,0
MAF,2019,0.512603687,0
MAR,2019,1250.017486,0
MDA,2019,817.2113223,4.340221003
MDG,2019,254242.7373,23426.29394
MEX,2019,327437.7833,77076.23316
MKD,2019,1790.23903,114.7430658
MLI,2019,210.7572368,0
MMR,2019,309418.1611,1315.270901
MNE,2019,647.0065666,38.00323407
MNG,2019,2815.42297,2171.031078
MOZ,2019,235658.0519,5874.344762
MSR,2019,4.646877653,0.368862958
MTQ,2019,60.54677783,1.639198865
MWI,2019,12134.42215,16.5635479
MYS,2019,395367.2182,6782.804044
MYT,2019,34.90639032,0.525474551
NAM,2019,1.893531252,0
NCL,2019,811.9701678,389.39686
NGA,2019,86894.81904,132.8916417
NIC,2019,77848.28348,5249.10937
NLD,2019,2481.328237,30.20917131
NOR,2019,64784.05595,903.1005658
NPL,2019,2087.028996,64.41827615
NZL,2019,71430.70374,1721.690778
PAK,2019,81.24308459,13.34093927
PAN,2019,33993.58828,3372.17743
PER,2019,231257.3813,18092.5382
PHL,2019,64038.61496,1682.393566
PLW,2019,8.698362266,0.686704466
PNG,2019,95134.67482,2760.135354
POL,2019,76720.94129,237.4379472
PRI,2019,695.0211409,29.65737252
PRK,2019,27492.24072,8713.56234
PRT,2019,36885.7725,7879.000221
PRY,2019,314372.6881,121001.1326
PSE,2019,0.262468546,0
ROU,2019,12265.85886,19.35302289
RUS,2019,3686557.041,2527823.728
RWA,2019,2515.986112,1.153267258
SDN,2019,56.39586824,0
SEN,2019,277.6400026,0.075044923
SGP,2019,287.8738498,11.99800362
SLB,2019,16550.44465,517.9873051
SLE,2019,175466.6883,481.8199593
SLV,2019,2249.009113,110.3514673
SMR,2019,0.501878942,0
SOM,2019,374.1389243,1.515428361
SPM,2019,0.318420188,0
SRB,2019,3962.211903,41.93838055
SSD,2019,3753.592094,15.80206891
SUR,2019,18454.18882,2794.471608
SVK,2019,10330.87194,7.738386921
SVN,2019,3456.212072,7.078390979
SWE,2019,332890.8872,4406.86964
SWZ,2019,4116.906026,363.4584021
SYC,2019,0.835144715,0
SYR,2019,1176.520275,509.7273504
TCA,2019,17.24336371,2.861020806
TCD,2019,5058.926739,2.743555525
TGO,2019,5230.015877,1.60051229
THA,2019,129794.0317,249.85009
TJK,2019,0.059565944,0
TLS,2019,1501.469835,60.03740411
TTO,2019,658.3583421,36.4865849
TUN,2019,572.7730101,0
TUR,2019,39117.93877,3832.768436
TWN,2019,1426.27424,7.571511908
TZA,2019,142772.9925,252.4057256
UGA,2019,63267.76411,2.768763869
UKR,2019,45143.77582,3038.50039
URY,2019,14519.35392,143.6877963
USA,2019,2109540.827,629301.1441
UZB,2019,17.63890152,0.635427454
VCT,2019,11.61693049,0.524618914
VEN,2019,140807.2202,51920.58371
VGB,2019,0.876992089,0.073087212
VIR,2019,19.58205995,0.585962852
VNM,2019,216779.3961,2119.328937
VUT,2019,251.5703417,54.55481474
XAD,2019,0.699312086,0
XKO,2019,697.3994543,19.19197069
XNC,2019,12.5637078,0
ZAF,2019,76139.76107,14260.57496
ZMB,2019,124640.781,1913.434214
ZWE,2019,11553.32951,217.0925387
AFG,2020,36.58230789,15.69776446
AGO,2020,248028.4318,498.8304193
AIA,2020,0.146329856,0
ALA,2020,673.4887731,1.774835166
ALB,2020,1117.787389,457.1833837
AND,2020,27.49449199,0.171347543
ARG,2020,197379.0249,42646.63464
ARM,2020,18.54296916,0.990458417
ATG,2020,15.23599394,0.147246112
AUS,2020,2356516.288,1957826.814
AUT,2020,25936.51507,123.372926
AZE,2020,22.77496149,1.874383138
BDI,2020,1856.851775,2.305390738
BEL,2020,5408.631203,21.85811616
BEN,2020,1605.561421,0.152743581
